# 79src recal. Tspin, N(HI)
 Tpeak    e      tau      e      VLSR   e    DelV    e     Tspin         e           Tkmax      NHI     erNHI CNM   Frac   e    Name     
   K      K                      km/s km/s   km/s   km/s     K           K             K      10+20cm-2                            
========================================================================================================================================
4.42   0.12   0.010   -10.000   1.0   0.1   18.85   0.25   440.00   -12.00   7766.0   1.62   0.0488   9   0.50   0.00   3C208.1
3.07   0.12   0.010   -10.000   1.6   0.0   4.03   0.11   300.00   -12.00   354.0   0.24   0.0114   9   0.50   0.00   3C208.1
6.49   0.08   0.019   -10.000   6.8   0.0   4.01   0.05   350.00   -12.00   351.0   0.51   0.0089   9   0.50   0.00   3C208.1
4.35   0.03   0.031   -10.000   -37.1   0.0   4.22   0.04   140.00   -12.00   389.0   0.36   0.0042   9   0.50   0.29   3C225a
2.97   0.03   0.042   -10.000   -27.1   0.0   7.07   0.08   70.00   -12.00   1091.0   0.41   0.0062   9   0.50   0.29   3C225a
1.14   0.02   0.010   -10.000   -13.3   0.4   42.44   0.56   110.00   -12.00   39370.0   0.94   0.0206   9   0.50   0.29   3C225a
1.76   0.04   0.010   -10.000   -4.5   0.0   5.13   0.14   170.00   -12.00   575.0   0.18   0.0062   9   0.50   0.29   3C225a
5.39   -12.00   0.013   0.001   -2.6   0.3   12.68   0.86   409.39   4.02   3513.0   1.34   0.1349   0   -18.00   -18.00   3C225a
5.78   -12.00   0.313   0.003   4.0   0.0   1.32   0.01   21.53   1.30   37.0   0.17   0.0106   1   -18.00   -18.00   3C225a
0.53   -12.00   0.033   0.001   -40.6   0.1   2.07   0.12   16.64   3.05   93.0   0.02   0.0043   4   -18.00   -18.00   3C225b
2.79   -12.00   0.047   0.001   -37.9   0.1   2.52   0.11   61.11   1.97   138.0   0.14   0.0082   3   -18.00   -18.00   3C225b
1.79   0.05   0.004   -10.000   -29.7   0.2   20.22   0.64   420.00   -12.00   8938.0   0.70   0.0296   9   0.50   0.29   3C225b
1.21   -12.00   0.027   0.001   -28.0   0.1   4.78   0.13   45.40   3.28   499.0   0.11   0.0097   2   -18.00   -18.00   3C225b
2.01   -12.00   0.013   0.001   -5.6   0.1   6.82   0.33   155.08   9.70   1015.0   0.27   0.0294   1   -18.00   -18.00   3C225b
5.73   0.09   0.002   -10.000   -2.8   0.1   15.40   0.15   2370.00   -12.00   5182.0   1.72   0.0316   9   0.50   0.29   3C225b
9.17   -12.00   0.745   0.002   3.6   0.0   1.25   0.00   17.44   1.80   34.0   0.32   0.0325   0   -18.00   -18.00   3C225b
